Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T021_001,ACS15_5yr_B08015001,ACS15_5yr_B08015002,ACS15_5yr_B08015003,ACS15_5yr_B08015001s,ACS15_5yr_B08015002s,ACS15_5yr_B08015003s
6037101110,14000US06037101110,"Census Tract 1011.10, Los Angeles County, California","Census Tract 1011.10, Los Angeles County, California",ca,140,0,ACSSF,3874,,,,,6,37,,,,101110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4824,2.87,1975,1165,805,155.1515152,110.9090909,90.3030303
6037101122,14000US06037101122,"Census Tract 1011.22, Los Angeles County, California","Census Tract 1011.22, Los Angeles County, California",ca,140,0,ACSSF,3875,,,,,6,37,,,,101122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3291,2.7,1755,875,880,158.7878788,116.3636364,80.60606061
6037101210,14000US06037101210,"Census Tract 1012.10, Los Angeles County, California","Census Tract 1012.10, Los Angeles County, California",ca,140,0,ACSSF,3876,,,,,6,37,,,,101210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882,2.53,2390,1285,1105,190.3030303,164.8484848,101.8181818
6037101220,14000US06037101220,"Census Tract 1012.20, Los Angeles County, California","Census Tract 1012.20, Los Angeles County, California",ca,140,0,ACSSF,3877,,,,,6,37,,,,101220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2902,2.49,1125,585,540,92.72727273,61.21212121,58.18181818
6037101300,14000US06037101300,"Census Tract 1013, Los Angeles County, California","Census Tract 1013, Los Angeles County, California",ca,140,0,ACSSF,3878,,,,,6,37,,,,101300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4410,2.84,1765,845,920,125.4545455,93.33333333,86.06060606
6037101400,14000US06037101400,"Census Tract 1014, Los Angeles County, California","Census Tract 1014, Los Angeles County, California",ca,140,0,ACSSF,3879,,,,,6,37,,,,101400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4109,2.73,1515,780,735,101.8181818,83.03030303,80.60606061
6037102103,14000US06037102103,"Census Tract 1021.03, Los Angeles County, California","Census Tract 1021.03, Los Angeles County, California",ca,140,0,ACSSF,3880,,,,,6,37,,,,102103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,2.72,835,355,480,77.57575758,50.90909091,49.09090909
6037102104,14000US06037102104,"Census Tract 1021.04, Los Angeles County, California","Census Tract 1021.04, Los Angeles County, California",ca,140,0,ACSSF,3881,,,,,6,37,,,,102104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3481,2.51,1435,605,830,161.8181818,95.15151515,98.78787879
6037102105,14000US06037102105,"Census Tract 1021.05, Los Angeles County, California","Census Tract 1021.05, Los Angeles County, California",ca,140,0,ACSSF,3882,,,,,6,37,,,,102105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942,3.37,805,410,395,85.45454545,55.15151515,67.27272727
6037102107,14000US06037102107,"Census Tract 1021.07, Los Angeles County, California","Census Tract 1021.07, Los Angeles County, California",ca,140,0,ACSSF,3883,,,,,6,37,,,,102107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3932,2.94,1640,890,755,136.3636364,112.7272727,65.45454545
6037103101,14000US06037103101,"Census Tract 1031.01, Los Angeles County, California","Census Tract 1031.01, Los Angeles County, California",ca,140,0,ACSSF,3884,,,,,6,37,,,,103101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2798,3.03,1205,635,575,89.6969697,62.42424242,49.6969697
6037103102,14000US06037103102,"Census Tract 1031.02, Los Angeles County, California","Census Tract 1031.02, Los Angeles County, California",ca,140,0,ACSSF,3885,,,,,6,37,,,,103102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4865,3,2135,975,1160,203.030303,98.18181818,144.2424242
6037103200,14000US06037103200,"Census Tract 1032, Los Angeles County, California","Census Tract 1032, Los Angeles County, California",ca,140,0,ACSSF,3886,,,,,6,37,,,,103200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6299,2.76,2000,1250,750,236.3636364,197.5757576,112.7272727
6037103300,14000US06037103300,"Census Tract 1033, Los Angeles County, California","Census Tract 1033, Los Angeles County, California",ca,140,0,ACSSF,3887,,,,,6,37,,,,103300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3293,2.72,1350,690,660,143.030303,90.3030303,95.15151515
6037103400,14000US06037103400,"Census Tract 1034, Los Angeles County, California","Census Tract 1034, Los Angeles County, California",ca,140,0,ACSSF,3888,,,,,6,37,,,,103400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6658,2.74,3060,1585,1475,355.7575758,230.3030303,211.5151515
6037104103,14000US06037104103,"Census Tract 1041.03, Los Angeles County, California","Census Tract 1041.03, Los Angeles County, California",ca,140,0,ACSSF,3889,,,,,6,37,,,,104103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4019,4.93,1390,845,545,106.6666667,85.45454545,60
6037104105,14000US06037104105,"Census Tract 1041.05, Los Angeles County, California","Census Tract 1041.05, Los Angeles County, California",ca,140,0,ACSSF,3890,,,,,6,37,,,,104105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5839,3.82,1600,840,755,172.1212121,100.6060606,134.5454545
6037104108,14000US06037104108,"Census Tract 1041.08, Los Angeles County, California","Census Tract 1041.08, Los Angeles County, California",ca,140,0,ACSSF,3891,,,,,6,37,,,,104108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4917,3.62,1555,970,590,148.4848485,98.18181818,83.63636364
6037104124,14000US06037104124,"Census Tract 1041.24, Los Angeles County, California","Census Tract 1041.24, Los Angeles County, California",ca,140,0,ACSSF,3892,,,,,6,37,,,,104124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4304,3.28,1470,845,625,108.4848485,95.75757576,84.84848485
6037104201,14000US06037104201,"Census Tract 1042.01, Los Angeles County, California","Census Tract 1042.01, Los Angeles County, California",ca,140,0,ACSSF,3893,,,,,6,37,,,,104201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4879,5.44,1615,960,655,167.8787879,116.3636364,90.3030303
6037104203,14000US06037104203,"Census Tract 1042.03, Los Angeles County, California","Census Tract 1042.03, Los Angeles County, California",ca,140,0,ACSSF,3894,,,,,6,37,,,,104203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4828,4.67,1555,1055,505,155.7575758,115.7575758,73.33333333
6037104204,14000US06037104204,"Census Tract 1042.04, Los Angeles County, California","Census Tract 1042.04, Los Angeles County, California",ca,140,0,ACSSF,3895,,,,,6,37,,,,104204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3372,4.13,905,555,345,81.81818182,61.81818182,52.72727273
6037104310,14000US06037104310,"Census Tract 1043.10, Los Angeles County, California","Census Tract 1043.10, Los Angeles County, California",ca,140,0,ACSSF,3896,,,,,6,37,,,,104310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5158,6.01,1685,1010,675,146.6666667,118.7878788,80
6037104320,14000US06037104320,"Census Tract 1043.20, Los Angeles County, California","Census Tract 1043.20, Los Angeles County, California",ca,140,0,ACSSF,3897,,,,,6,37,,,,104320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5321,4.55,1800,1095,700,175.1515152,121.2121212,109.0909091
6037104401,14000US06037104401,"Census Tract 1044.01, Los Angeles County, California","Census Tract 1044.01, Los Angeles County, California",ca,140,0,ACSSF,3898,,,,,6,37,,,,104401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3708,5.26,1135,680,455,117.5757576,80,58.18181818
6037104403,14000US06037104403,"Census Tract 1044.03, Los Angeles County, California","Census Tract 1044.03, Los Angeles County, California",ca,140,0,ACSSF,3899,,,,,6,37,,,,104403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2919,4.62,895,550,345,110.9090909,80.60606061,49.6969697
6037104404,14000US06037104404,"Census Tract 1044.04, Los Angeles County, California","Census Tract 1044.04, Los Angeles County, California",ca,140,0,ACSSF,3900,,,,,6,37,,,,104404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2769,4.59,815,570,245,78.78787879,72.72727273,40.60606061
6037104500,14000US06037104500,"Census Tract 1045, Los Angeles County, California","Census Tract 1045, Los Angeles County, California",ca,140,0,ACSSF,3901,,,,,6,37,,,,104500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3047,4.95,950,500,450,155.1515152,87.87878788,82.42424242
6037104610,14000US06037104610,"Census Tract 1046.10, Los Angeles County, California","Census Tract 1046.10, Los Angeles County, California",ca,140,0,ACSSF,3902,,,,,6,37,,,,104610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3385,4.75,1025,650,375,95.75757576,71.51515152,55.75757576
6037104620,14000US06037104620,"Census Tract 1046.20, Los Angeles County, California","Census Tract 1046.20, Los Angeles County, California",ca,140,0,ACSSF,3903,,,,,6,37,,,,104620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3422,4.75,1080,725,355,112.7272727,83.63636364,61.21212121
6037104701,14000US06037104701,"Census Tract 1047.01, Los Angeles County, California","Census Tract 1047.01, Los Angeles County, California",ca,140,0,ACSSF,3904,,,,,6,37,,,,104701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3915,4.38,880,505,380,89.6969697,67.87878788,70.90909091
6037104703,14000US06037104703,"Census Tract 1047.03, Los Angeles County, California","Census Tract 1047.03, Los Angeles County, California",ca,140,0,ACSSF,3905,,,,,6,37,,,,104703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2269,3.89,605,440,170,78.18181818,61.21212121,52.12121212
6037104704,14000US06037104704,"Census Tract 1047.04, Los Angeles County, California","Census Tract 1047.04, Los Angeles County, California",ca,140,0,ACSSF,3906,,,,,6,37,,,,104704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4439,3.98,1430,800,630,110.9090909,102.4242424,61.21212121
6037104810,14000US06037104810,"Census Tract 1048.10, Los Angeles County, California","Census Tract 1048.10, Los Angeles County, California",ca,140,0,ACSSF,3907,,,,,6,37,,,,104810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5798,5.55,2170,1405,765,213.3333333,156.3636364,118.1818182
6037104821,14000US06037104821,"Census Tract 1048.21, Los Angeles County, California","Census Tract 1048.21, Los Angeles County, California",ca,140,0,ACSSF,3908,,,,,6,37,,,,104821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3283,4.29,1100,615,485,109.6969697,78.78787879,59.39393939
6037104822,14000US06037104822,"Census Tract 1048.22, Los Angeles County, California","Census Tract 1048.22, Los Angeles County, California",ca,140,0,ACSSF,3909,,,,,6,37,,,,104822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572,4.19,790,525,265,90.90909091,71.51515152,52.12121212
6037106010,14000US06037106010,"Census Tract 1060.10, Los Angeles County, California","Census Tract 1060.10, Los Angeles County, California",ca,140,0,ACSSF,3910,,,,,6,37,,,,106010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2991,3.24,1080,665,415,84.84848485,71.51515152,53.33333333
6037106020,14000US06037106020,"Census Tract 1060.20, Los Angeles County, California","Census Tract 1060.20, Los Angeles County, California",ca,140,0,ACSSF,3911,,,,,6,37,,,,106020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6279,4.39,2210,1020,1190,147.8787879,106.0606061,96.36363636
6037106111,14000US06037106111,"Census Tract 1061.11, Los Angeles County, California","Census Tract 1061.11, Los Angeles County, California",ca,140,0,ACSSF,3912,,,,,6,37,,,,106111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4816,3.54,1840,925,910,178.7878788,106.6666667,105.4545455
6037106112,14000US06037106112,"Census Tract 1061.12, Los Angeles County, California","Census Tract 1061.12, Los Angeles County, California",ca,140,0,ACSSF,3913,,,,,6,37,,,,106112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009,3.88,2065,1110,955,105.4545455,96.36363636,73.33333333
6037106113,14000US06037106113,"Census Tract 1061.13, Los Angeles County, California","Census Tract 1061.13, Los Angeles County, California",ca,140,0,ACSSF,3914,,,,,6,37,,,,106113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3455,3.6,1165,745,420,114.5454545,81.21212121,94.54545455
6037106114,14000US06037106114,"Census Tract 1061.14, Los Angeles County, California","Census Tract 1061.14, Los Angeles County, California",ca,140,0,ACSSF,3915,,,,,6,37,,,,106114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5926,3.86,1935,955,980,193.3333333,118.7878788,120.6060606
6037106403,14000US06037106403,"Census Tract 1064.03, Los Angeles County, California","Census Tract 1064.03, Los Angeles County, California",ca,140,0,ACSSF,3916,,,,,6,37,,,,106403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3553,4.64,1185,625,560,87.27272727,62.42424242,53.93939394
6037106405,14000US06037106405,"Census Tract 1064.05, Los Angeles County, California","Census Tract 1064.05, Los Angeles County, California",ca,140,0,ACSSF,3917,,,,,6,37,,,,106405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3825,3.51,1215,695,520,144.8484848,109.6969697,74.54545455
6037106406,14000US06037106406,"Census Tract 1064.06, Los Angeles County, California","Census Tract 1064.06, Los Angeles County, California",ca,140,0,ACSSF,3918,,,,,6,37,,,,106406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5495,3.51,2065,930,1135,155.7575758,128.4848485,103.030303
6037106407,14000US06037106407,"Census Tract 1064.07, Los Angeles County, California","Census Tract 1064.07, Los Angeles County, California",ca,140,0,ACSSF,3919,,,,,6,37,,,,106407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2891,3.37,800,420,375,103.030303,62.42424242,60
6037106408,14000US06037106408,"Census Tract 1064.08, Los Angeles County, California","Census Tract 1064.08, Los Angeles County, California",ca,140,0,ACSSF,3920,,,,,6,37,,,,106408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3908,3.99,1240,795,445,112.7272727,101.2121212,52.72727273
6037106510,14000US06037106510,"Census Tract 1065.10, Los Angeles County, California","Census Tract 1065.10, Los Angeles County, California",ca,140,0,ACSSF,3921,,,,,6,37,,,,106510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5151,3.12,1940,1000,940,135.7575758,83.63636364,110.3030303
6037106520,14000US06037106520,"Census Tract 1065.20, Los Angeles County, California","Census Tract 1065.20, Los Angeles County, California",ca,140,0,ACSSF,3922,,,,,6,37,,,,106520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5908,4.34,1965,1125,845,135.1515152,116.969697,77.57575758
6037106603,14000US06037106603,"Census Tract 1066.03, Los Angeles County, California","Census Tract 1066.03, Los Angeles County, California",ca,140,0,ACSSF,3923,,,,,6,37,,,,106603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3256,3.29,1275,680,595,84.84848485,61.21212121,42.42424242
6037106604,14000US06037106604,"Census Tract 1066.04, Los Angeles County, California","Census Tract 1066.04, Los Angeles County, California",ca,140,0,ACSSF,3924,,,,,6,37,,,,106604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4638,4.02,1525,865,660,126.0606061,89.6969697,71.51515152
6037106641,14000US06037106641,"Census Tract 1066.41, Los Angeles County, California","Census Tract 1066.41, Los Angeles County, California",ca,140,0,ACSSF,3925,,,,,6,37,,,,106641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2145,2.97,890,495,395,67.27272727,45.45454545,41.21212121
6037106642,14000US06037106642,"Census Tract 1066.42, Los Angeles County, California","Census Tract 1066.42, Los Angeles County, California",ca,140,0,ACSSF,3926,,,,,6,37,,,,106642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3422,3.02,1290,710,580,104.8484848,76.36363636,61.21212121
6037106643,14000US06037106643,"Census Tract 1066.43, Los Angeles County, California","Census Tract 1066.43, Los Angeles County, California",ca,140,0,ACSSF,3927,,,,,6,37,,,,106643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4753,3.55,2120,1170,950,159.3939394,90.90909091,99.39393939
6037106645,14000US06037106645,"Census Tract 1066.45, Los Angeles County, California","Census Tract 1066.45, Los Angeles County, California",ca,140,0,ACSSF,3928,,,,,6,37,,,,106645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3338,2.9,1145,630,520,123.030303,73.93939394,72.12121212
6037106646,14000US06037106646,"Census Tract 1066.46, Los Angeles County, California","Census Tract 1066.46, Los Angeles County, California",ca,140,0,ACSSF,3929,,,,,6,37,,,,106646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3689,3.61,1530,755,775,109.6969697,72.12121212,99.39393939
6037106648,14000US06037106648,"Census Tract 1066.48, Los Angeles County, California","Census Tract 1066.48, Los Angeles County, California",ca,140,0,ACSSF,3930,,,,,6,37,,,,106648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3994,4.02,1370,895,475,87.27272727,80,65.45454545
6037106649,14000US06037106649,"Census Tract 1066.49, Los Angeles County, California","Census Tract 1066.49, Los Angeles County, California",ca,140,0,ACSSF,3931,,,,,6,37,,,,106649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2657,3.75,880,480,400,74.54545455,44.24242424,55.75757576
6037107010,14000US06037107010,"Census Tract 1070.10, Los Angeles County, California","Census Tract 1070.10, Los Angeles County, California",ca,140,0,ACSSF,3932,,,,,6,37,,,,107010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3116,4.21,1085,690,395,96.96969697,58.78787879,58.78787879
6037107020,14000US06037107020,"Census Tract 1070.20, Los Angeles County, California","Census Tract 1070.20, Los Angeles County, California",ca,140,0,ACSSF,3933,,,,,6,37,,,,107020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5549,4.57,1865,1050,815,143.030303,92.12121212,83.63636364
6037108101,14000US06037108101,"Census Tract 1081.01, Los Angeles County, California","Census Tract 1081.01, Los Angeles County, California",ca,140,0,ACSSF,3934,,,,,6,37,,,,108101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2393,2.99,1000,660,340,62.42424242,50.90909091,35.75757576
6037108102,14000US06037108102,"Census Tract 1081.02, Los Angeles County, California","Census Tract 1081.02, Los Angeles County, California",ca,140,0,ACSSF,3935,,,,,6,37,,,,108102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3706,3.06,1580,735,845,161.8181818,78.18181818,118.1818182
6037108103,14000US06037108103,"Census Tract 1081.03, Los Angeles County, California","Census Tract 1081.03, Los Angeles County, California",ca,140,0,ACSSF,3936,,,,,6,37,,,,108103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3307,3.15,1410,870,540,132.1212121,80.60606061,96.36363636
6037108104,14000US06037108104,"Census Tract 1081.04, Los Angeles County, California","Census Tract 1081.04, Los Angeles County, California",ca,140,0,ACSSF,3937,,,,,6,37,,,,108104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974,3.32,780,450,330,66.06060606,52.72727273,35.15151515
6037108201,14000US06037108201,"Census Tract 1082.01, Los Angeles County, California","Census Tract 1082.01, Los Angeles County, California",ca,140,0,ACSSF,3938,,,,,6,37,,,,108201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5846,3.01,2165,1230,935,107.8787879,72.12121212,101.2121212
6037108202,14000US06037108202,"Census Tract 1082.02, Los Angeles County, California","Census Tract 1082.02, Los Angeles County, California",ca,140,0,ACSSF,3939,,,,,6,37,,,,108202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6564,2.89,2670,1495,1180,150.9090909,109.6969697,107.2727273
6037109100,14000US06037109100,"Census Tract 1091, Los Angeles County, California","Census Tract 1091, Los Angeles County, California",ca,140,0,ACSSF,3940,,,,,6,37,,,,109100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642,3.52,870,475,400,78.18181818,54.54545455,46.66666667
6037109200,14000US06037109200,"Census Tract 1092, Los Angeles County, California","Census Tract 1092, Los Angeles County, California",ca,140,0,ACSSF,3941,,,,,6,37,,,,109200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728,2.95,1040,595,445,103.6363636,72.12121212,69.09090909
6037109300,14000US06037109300,"Census Tract 1093, Los Angeles County, California","Census Tract 1093, Los Angeles County, California",ca,140,0,ACSSF,3942,,,,,6,37,,,,109300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3458,3.79,1285,675,605,163.030303,98.18181818,87.87878788
6037109400,14000US06037109400,"Census Tract 1094, Los Angeles County, California","Census Tract 1094, Los Angeles County, California",ca,140,0,ACSSF,3943,,,,,6,37,,,,109400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3412,3.34,1475,855,620,140,93.33333333,90.90909091
6037109500,14000US06037109500,"Census Tract 1095, Los Angeles County, California","Census Tract 1095, Los Angeles County, California",ca,140,0,ACSSF,3944,,,,,6,37,,,,109500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4687,4.6,1800,930,870,173.9393939,98.18181818,113.9393939
6037109601,14000US06037109601,"Census Tract 1096.01, Los Angeles County, California","Census Tract 1096.01, Los Angeles County, California",ca,140,0,ACSSF,3945,,,,,6,37,,,,109601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4975,4.01,1870,1055,820,164.2424242,130.9090909,97.57575758
6037109603,14000US06037109603,"Census Tract 1096.03, Los Angeles County, California","Census Tract 1096.03, Los Angeles County, California",ca,140,0,ACSSF,3946,,,,,6,37,,,,109603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4153,3.27,1620,690,925,141.8181818,91.51515152,106.6666667
6037109604,14000US06037109604,"Census Tract 1096.04, Los Angeles County, California","Census Tract 1096.04, Los Angeles County, California",ca,140,0,ACSSF,3947,,,,,6,37,,,,109604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3094,3.45,1270,660,610,96.96969697,64.24242424,86.06060606
6037109700,14000US06037109700,"Census Tract 1097, Los Angeles County, California","Census Tract 1097, Los Angeles County, California",ca,140,0,ACSSF,3948,,,,,6,37,,,,109700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4709,3.65,2020,1105,915,249.6969697,157.5757576,129.0909091
6037109800,14000US06037109800,"Census Tract 1098, Los Angeles County, California","Census Tract 1098, Los Angeles County, California",ca,140,0,ACSSF,3949,,,,,6,37,,,,109800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5161,3.5,2105,1270,830,126.6666667,92.72727273,75.75757576
6037111100,14000US06037111100,"Census Tract 1111, Los Angeles County, California","Census Tract 1111, Los Angeles County, California",ca,140,0,ACSSF,3950,,,,,6,37,,,,111100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3233,3.33,1180,665,520,64.24242424,52.12121212,43.63636364
6037111201,14000US06037111201,"Census Tract 1112.01, Los Angeles County, California","Census Tract 1112.01, Los Angeles County, California",ca,140,0,ACSSF,3951,,,,,6,37,,,,111201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3387,3.12,1285,755,535,122.4242424,71.51515152,81.21212121
6037111202,14000US06037111202,"Census Tract 1112.02, Los Angeles County, California","Census Tract 1112.02, Los Angeles County, California",ca,140,0,ACSSF,3952,,,,,6,37,,,,111202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5595,2.96,1955,1060,895,150.3030303,80.60606061,111.5151515
6037111204,14000US06037111204,"Census Tract 1112.04, Los Angeles County, California","Census Tract 1112.04, Los Angeles County, California",ca,140,0,ACSSF,3953,,,,,6,37,,,,111204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6179,3.18,2260,1120,1140,147.8787879,93.33333333,99.39393939
6037111205,14000US06037111205,"Census Tract 1112.05, Los Angeles County, California","Census Tract 1112.05, Los Angeles County, California",ca,140,0,ACSSF,3954,,,,,6,37,,,,111205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3990,3.03,1405,745,660,102.4242424,101.2121212,69.09090909
6037111206,14000US06037111206,"Census Tract 1112.06, Los Angeles County, California","Census Tract 1112.06, Los Angeles County, California",ca,140,0,ACSSF,3955,,,,,6,37,,,,111206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4747,3.13,1745,970,775,180.6060606,105.4545455,115.7575758
6037111301,14000US06037111301,"Census Tract 1113.01, Los Angeles County, California","Census Tract 1113.01, Los Angeles County, California",ca,140,0,ACSSF,3956,,,,,6,37,,,,111301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7943,2.83,3385,1810,1570,288.4848485,197.5757576,201.8181818
6037111302,14000US06037111302,"Census Tract 1113.02, Los Angeles County, California","Census Tract 1113.02, Los Angeles County, California",ca,140,0,ACSSF,3957,,,,,6,37,,,,111302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5110,2.66,1925,880,1045,169.0909091,110.3030303,118.7878788
6037111400,14000US06037111400,"Census Tract 1114, Los Angeles County, California","Census Tract 1114, Los Angeles County, California",ca,140,0,ACSSF,3958,,,,,6,37,,,,111400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7812,2.71,3180,1785,1395,216.969697,147.2727273,159.3939394
6037113101,14000US06037113101,"Census Tract 1131.01, Los Angeles County, California","Census Tract 1131.01, Los Angeles County, California",ca,140,0,ACSSF,3959,,,,,6,37,,,,113101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3845,3.33,1445,800,645,158.7878788,83.63636364,104.8484848
6037113102,14000US06037113102,"Census Tract 1131.02, Los Angeles County, California","Census Tract 1131.02, Los Angeles County, California",ca,140,0,ACSSF,3960,,,,,6,37,,,,113102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3016,3.11,1060,690,370,75.15151515,57.57575758,49.6969697
